0,0,0,0,-0.67
0,0,0,1,-0.54
0,0,0,2,0.02
0,0,0,3,0.01
0,0,0,4,-1.41
0,0,0,5,0.22
0,0,0,6,1.23
0,0,0,7,0.62
0,0,0,8,-0.80
0,0,0,9,0.55
0,0,0,10,2.35
0,0,0,11,-0.62
0,0,0,12,0.89
0,0,0,13,-0.61
0,0,0,14,-0.09
0,0,0,15,-0.20
0,0,0,16,-0.31
0,0,0,17,-0.90
0,0,0,18,0.72
0,0,0,19,-0.36
0,0,0,20,0.26
0,0,0,21,-0.20
0,0,0,22,-0.05
0,0,0,23,1.60
0,0,0,24,0.33
0,0,0,25,-0.43
0,0,0,26,-0.53
0,0,0,27,3.12
0,0,0,28,0.33
0,0,0,29,-0.08
0,0,1,0,-0.01
0,0,1,1,0.34
0,0,1,2,-0.51
0,0,1,3,0.42
0,0,1,4,-0.57
0,0,1,5,-0.41
0,0,1,6,-0.05
0,0,1,7,-0.27
0,0,1,8,0.58
0,0,1,9,1.81
0,0,1,10,-0.68
0,0,1,11,-0.16
0,0,1,12,-1.60
0,0,1,13,-0.83
0,0,1,14,1.54
0,0,1,15,1.34
0,0,1,16,-1.21
0,0,1,17,1.02
0,0,1,18,1.33
0,0,1,19,0.07
0,0,1,20,-2.65
0,0,1,21,-1.64
0,0,1,22,0.23
0,0,1,23,-0.67
0,0,1,24,-1.10
0,0,1,25,0.75
0,0,1,26,0.64
0,0,1,27,0.55
0,0,1,28,-1.46
0,0,1,29,-0.49
0,0,2,0,0.30
0,0,2,1,1.36
0,0,2,2,1.05
0,0,2,3,-0.78
0,0,2,4,1.71
0,0,2,5,-0.10
0,0,2,6,-0.79
0,0,2,7,-0.20
0,0,2,8,0.62
0,0,2,9,0.12
0,0,2,10,-1.23
0,0,2,11,-0.57
0,0,2,12,1.62
0,0,2,13,0.30
0,0,2,14,1.75
0,0,2,15,-0.40
0,0,2,16,-0.11
0,0,2,17,0.43
0,0,2,18,-1.08
0,0,2,19,-0.45
0,0,2,20,1.43
0,0,2,21,0.56
0,0,2,22,0.95
0,0,2,23,1.40
0,0,2,24,0.28
0,0,2,25,0.76
0,0,2,26,0.71
0,0,2,27,-0.54
0,0,2,28,0.07
0,0,2,29,1.59
0,0,3,0,0.02
0,0,3,1,-0.42
0,0,3,2,-2.20
0,0,3,3,-1.08
0,0,3,4,-0.51
0,0,3,5,0.39
0,0,3,6,0.34
0,0,3,7,-0.76
0,0,3,8,-0.32
0,0,3,9,0.37
0,0,3,10,0.38
0,0,3,11,-0.51
0,0,3,12,1.54
0,0,3,13,-1.59
0,0,3,14,-0.08
0,0,3,15,1.00
0,0,3,16,1.11
0,0,3,17,1.39
0,0,3,18,-0.18
0,0,3,19,0.39
0,0,3,20,1.82
0,0,3,21,-1.67
0,0,3,22,-1.40
0,0,3,23,-0.90
0,0,3,24,0.10
0,0,3,25,-0.19
0,0,3,26,-0.08
0,0,3,27,0.91
0,0,3,28,1.10
0,0,3,29,0.59
0,0,4,0,0.58
0,0,4,1,-0.29
0,0,4,2,-1.50
0,0,4,3,1.04
0,0,4,4,0.54
0,0,4,5,-0.19
0,0,4,6,0.25
0,0,4,7,-1.16
0,0,4,8,1.63
0,0,4,9,2.21
0,0,4,10,1.64
0,0,4,11,-0.44
0,0,4,12,1.12
0,0,4,13,-1.15
0,0,4,14,-0.80
0,0,4,15,0.37
0,0,4,16,-0.37
0,0,4,17,-0.89
0,0,4,18,0.67
0,0,4,19,-0.23
0,0,4,20,-1.69
0,0,4,21,-0.00
0,0,4,22,0.68
0,0,4,23,0.59
0,0,4,24,-1.16
0,0,4,25,0.34
0,0,4,26,1.37
0,0,4,27,-0.98
0,0,4,28,0.07
0,0,4,29,1.54
0,0,5,0,1.05
0,0,5,1,-1.16
0,0,5,2,1.77
0,0,5,3,-0.04
0,0,5,4,0.21
0,0,5,5,-0.11
0,0,5,6,0.29
0,0,5,7,0.22
0,0,5,8,1.35
0,0,5,9,-0.66
0,0,5,10,-1.62
0,0,5,11,-0.24
0,0,5,12,0.94
0,0,5,13,0.30
0,0,5,14,0.05
0,0,5,15,0.62
0,0,5,16,1.10
0,0,5,17,-0.32
0,0,5,18,0.25
0,0,5,19,-1.92
0,0,5,20,1.08
0,0,5,21,2.30
0,0,5,22,0.91
0,0,5,23,0.53
0,0,5,24,1.07
0,0,5,25,0.98
0,0,5,26,-1.43
0,0,5,27,1.06
0,0,5,28,0.76
0,0,5,29,-1.74
0,0,6,0,-0.30
0,0,6,1,-1.60
0,0,6,2,0.53
0,0,6,3,-0.04
0,0,6,4,0.95
0,0,6,5,1.16
0,0,6,6,0.32
0,0,6,7,-1.21
0,0,6,8,-1.09
0,0,6,9,-0.78
0,0,6,10,-0.38
0,0,6,11,0.25
0,0,6,12,-0.41
0,0,6,13,-0.62
0,0,6,14,0.11
0,0,6,15,-3.12
0,0,6,16,0.63
0,0,6,17,-1.45
0,0,6,18,-0.72
0,0,6,19,0.10
0,0,6,20,0.00
0,0,6,21,-0.62
0,0,6,22,0.06
0,0,6,23,-2.06
0,0,6,24,-0.69
0,0,6,25,-0.05
0,0,6,26,0.63
0,0,6,27,-1.52
0,0,6,28,0.63
0,0,6,29,1.25
0,0,7,0,0.86
0,0,7,1,0.49
0,0,7,2,0.40
0,0,7,3,0.82
0,0,7,4,-0.02
0,0,7,5,0.30
0,0,7,6,0.25
0,0,7,7,1.24
0,0,7,8,0.87
0,0,7,9,-1.01
0,0,7,10,-0.32
0,0,7,11,-0.95
0,0,7,12,-0.52
0,0,7,13,0.17
0,0,7,14,-1.35
0,0,7,15,-1.77
0,0,7,16,-0.09
0,0,7,17,-0.02
0,0,7,18,1.26
0,0,7,19,1.18
0,0,7,20,0.15
0,0,7,21,0.24
0,0,7,22,1.03
0,0,7,23,-0.30
0,0,7,24,-0.88
0,0,7,25,1.94
0,0,7,26,0.93
0,0,7,27,-0.43
0,0,7,28,1.09
0,0,7,29,-1.01
0,0,8,0,-0.81
0,0,8,1,0.09
0,0,8,2,0.85
0,0,8,3,1.95
0,0,8,4,-0.56
0,0,8,5,1.64
0,0,8,6,-0.55
0,0,8,7,-1.19
0,0,8,8,-0.61
0,0,8,9,-0.25
0,0,8,10,-0.33
0,0,8,11,0.73
0,0,8,12,0.24
0,0,8,13,0.48
0,0,8,14,0.56
0,0,8,15,-0.04
0,0,8,16,-0.15
0,0,8,17,1.92
0,0,8,18,1.14
0,0,8,19,0.31
0,0,8,20,-0.14
0,0,8,21,0.28
0,0,8,22,-0.14
0,0,8,23,0.50
0,0,8,24,0.64
0,0,8,25,0.12
0,0,8,26,-0.79
0,0,8,27,0.20
0,0,8,28,0.87
0,0,8,29,0.11
0,0,9,0,-0.36
0,0,9,1,-0.44
0,0,9,2,-0.70
0,0,9,3,-0.95
0,0,9,4,0.48
0,0,9,5,-0.11
0,0,9,6,-1.62
0,0,9,7,0.50
0,0,9,8,1.31
0,0,9,9,-0.46
0,0,9,10,-0.05
0,0,9,11,-1.66
0,0,9,12,-0.97
0,0,9,13,1.06
0,0,9,14,0.62
0,0,9,15,1.48
0,0,9,16,-0.47
0,0,9,17,0.78
0,0,9,18,1.39
0,0,9,19,-0.30
0,0,9,20,-0.33
0,0,9,21,1.16
0,0,9,22,-1.05
0,0,9,23,-1.14
0,0,9,24,-0.96
0,0,9,25,0.64
0,0,9,26,1.35
0,0,9,27,-1.19
0,0,9,28,1.60
0,0,9,29,-1.19
0,0,10,0,1.67
0,0,10,1,-1.25
0,0,10,2,-1.03
0,0,10,3,-0.33
0,0,10,4,-0.64
0,0,10,5,0.14
