0,0,0,0,0.09
0,0,0,1,2.43
0,0,0,2,0.18
0,0,0,3,-2.29
0,0,0,4,0.14
0,0,0,5,-2.37
0,0,0,6,0.24
0,0,0,7,-0.50
0,0,0,8,1.04
0,0,0,9,-0.22
0,0,0,10,-0.31
0,0,0,11,0.89
0,0,0,12,-0.41
0,0,0,13,-0.08
0,0,0,14,-0.45
0,0,0,15,-2.00
0,0,0,16,-0.15
0,0,0,17,-0.43
0,0,0,18,1.66
0,0,0,19,-1.28
0,0,0,20,0.81
0,0,0,21,-1.31
0,0,0,22,0.64
0,0,0,23,-0.24
0,0,0,24,-0.12
0,0,0,25,-0.28
0,0,0,26,-1.32
0,0,0,27,-1.76
0,0,0,28,0.11
0,0,0,29,0.91
0,0,1,0,-0.69
0,0,1,1,1.06
0,0,1,2,-0.90
0,0,1,3,1.43
0,0,1,4,-1.25
0,0,1,5,-2.42
0,0,1,6,1.38
0,0,1,7,-1.18
0,0,1,8,0.08
0,0,1,9,-0.27
0,0,1,10,1.24
0,0,1,11,-0.39
0,0,1,12,-0.47
0,0,1,13,0.75
0,0,1,14,-1.53
0,0,1,15,-2.22
0,0,1,16,-1.44
0,0,1,17,0.31
0,0,1,18,-0.81
0,0,1,19,1.60
0,0,1,20,1.28
0,0,1,21,0.13
0,0,1,22,-0.35
0,0,1,23,-0.61
0,0,1,24,-1.11
0,0,1,25,-0.56
0,0,1,26,1.32
0,0,1,27,1.16
0,0,1,28,0.96
0,0,1,29,-0.31
0,0,2,0,1.13
0,0,2,1,0.79
0,0,2,2,0.39
0,0,2,3,1.56
0,0,2,4,1.13
0,0,2,5,0.13
0,0,2,6,-1.04
0,0,2,7,0.91
0,0,2,8,-0.54
0,0,2,9,-1.96
0,0,2,10,-0.19
0,0,2,11,0.91
0,0,2,12,-1.34
0,0,2,13,-1.43
0,0,2,14,0.33
0,0,2,15,1.33
0,0,2,16,-0.05
0,0,2,17,0.95
0,0,2,18,-0.07
0,0,2,19,-0.81
0,0,2,20,-1.52
0,0,2,21,-1.28
0,0,2,22,-0.90
0,0,2,23,0.32
0,0,2,24,-0.18
0,0,2,25,-0.83
0,0,2,26,-0.16
0,0,2,27,-0.25
0,0,2,28,-0.99
0,0,2,29,-0.21
0,0,3,0,1.06
0,0,3,1,0.35
0,0,3,2,-0.05
0,0,3,3,2.43
0,0,3,4,-1.23
0,0,3,5,0.94
0,0,3,6,-0.38
0,0,3,7,1.90
0,0,3,8,1.91
0,0,3,9,0.58
0,0,3,10,0.48
0,0,3,11,0.31
0,0,3,12,0.61
0,0,3,13,0.47
0,0,3,14,-0.03
0,0,3,15,-0.32
0,0,3,16,0.60
